x,y,steering,heading
6.436814971,6.613150112,-0.526185188,0.154138194
6.437283741,6.613119713,-0.526327424,0.153992516
6.437757633,6.613088879,-0.52646925,0.153845198
6.438246479,6.613056965,-0.526613549,0.153693181
6.438726627,6.613025512,-0.526753424,0.153543821
6.439233616,6.612992187,-0.526899131,0.153386059
6.439733951,6.612959185,-0.527041066,0.153230317
6.440234682,6.612926045,-0.527181313,0.153074401
6.440753869,6.612891564,-0.527324868,0.152912685
6.441276177,6.612856754,-0.527467474,0.152749943
6.44178897,6.61282246,-0.527605798,0.152590116
6.442322071,6.612786684,-0.527747847,0.152423904
6.44286302,6.612750252,-0.527890247,0.152255191
6.443409114,6.612713342,-0.528032291,0.152084817
6.443960963,6.61267591,-0.528174148,0.151912591
6.44451891,6.612637929,-0.52831591,0.151738405
6.445084803,6.612599267,-0.528458041,0.151561681
6.445662284,6.61255967,-0.528601422,0.151381278
6.446246026,6.612519496,-0.528744718,0.151198859
6.446821923,6.612479717,-0.528884548,0.151018834
6.447421197,6.61243817,-0.529028438,0.150831438
6.448010662,6.612397153,-0.529168462,0.150647051
6.448614729,6.612354964,-0.529310419,0.150458033
6.449226017,6.612312112,-0.529452549,0.150266693
6.449842488,6.612268734,-0.529594384,0.150073668
6.450465991,6.612224696,-0.529736351,0.149878377
6.45109653,6.612179992,-0.529878446,0.149680816
6.451733268,6.612134678,-0.530020482,0.149481248
6.452376591,6.61208872,-0.530162544,0.14927955
6.453025825,6.612042162,-0.530304488,0.149075931
6.453681636,6.611994952,-0.53044646,0.148870182
6.454343908,6.611947093,-0.530588434,0.148662337
6.455013291,6.611898532,-0.530730548,0.148452191
6.455688455,6.611849362,-0.530872521,0.148240161
6.456370733,6.611799479,-0.531014633,0.148025825
6.457059006,6.611748961,-0.531156651,0.147809535
6.45775377,6.611697766,-0.53129868,0.147591133
6.458469031,6.611644851,-0.53144353,0.147366211
6.459164077,6.611593228,-0.531583028,0.147147575
6.459890873,6.611539031,-0.531727561,0.146918875
6.460608159,6.61148533,-0.531868936,0.146693093
6.461325572,6.611431407,-0.532009101,0.146467197
6.462058727,6.611376081,-0.532151087,0.146236267
6.462807054,6.611319381,-0.532294738,0.14600048
6.463546649,6.611263117,-0.532435502,0.145767368
6.464297777,6.611205746,-0.532577244,0.145530541
6.465056397,6.611147568,-0.53271919,0.145291273
6.465822036,6.611088612,-0.532861248,0.145049711
6.466593754,6.611028946,-0.533003245,0.144806149
6.467372921,6.610968458,-0.53314543,0.144560155
6.468158038,6.610907257,-0.53328753,0.1443122
6.468949349,6.61084532,-0.533429591,0.144062205
6.469746444,6.610782673,-0.533571542,0.143810299
6.470549211,6.610719319,-0.533713367,0.143556515
6.471359587,6.610655101,-0.533855405,0.143300241
6.472177006,6.610590054,-0.533997555,0.143041652
6.473000083,6.610524285,-0.534139576,0.142781187
6.473829306,6.610457749,-0.534281556,0.142518689
6.474665477,6.610390374,-0.534423631,0.142253902
6.475507676,6.610322229,-0.534565645,0.141987118
6.476356453,6.610253263,-0.534707692,0.141718159
6.477211631,6.610183484,-0.534849742,0.141447081
6.478074791,6.610112757,-0.534992053,0.141173381
6.478942624,6.610041346,-0.535134084,0.140898106
6.479816793,6.609969109,-0.535276108,0.140620729
6.480695751,6.609896168,-0.535417879,0.140341738
6.481581906,6.609822317,-0.535559785,0.140060368
6.482475068,6.609747566,-0.535701794,0.139776677
6.483375116,6.609671917,-0.535843885,0.139490703
6.484281849,6.60959538,-0.535986025,0.139202508
6.485194458,6.609518017,-0.536128089,0.138912347
6.486126867,6.609438633,-0.536272217,0.138615788
6.487038776,6.609360661,-0.536412221,0.138325653
6.487970399,6.609280664,-0.536554276,0.138029146
6.488907854,6.609199818,-0.536696254,0.13773068
6.489851701,6.60911807,-0.536838238,0.137430079
6.490802662,6.609035349,-0.536980338,0.137127108
6.491759756,6.608951734,-0.537122406,0.13682208
6.492723109,6.608867208,-0.537264461,0.136514953
6.493692838,6.608781752,-0.537406522,0.136205688
6.49466893,6.608695361,-0.537548587,0.135894287
6.495650593,6.608608099,-0.537690543,0.135581002
6.496638843,6.608519869,-0.537832536,0.135265508
6.497633344,6.608430693,-0.537974519,0.13494791
6.498634616,6.608340517,-0.538116565,0.13462804
6.499642516,6.608249347,-0.538258655,0.134305942
6.500656493,6.608157225,-0.53840071,0.133981792
6.501676717,6.608064129,-0.538542756,0.133655532
6.502704509,6.60796993,-0.538684974,0.13332674
6.50373687,6.607874897,-0.538826951,0.132996373
6.504776209,6.6077788,-0.538969021,0.132663658
6.505821106,6.607681763,-0.539110989,0.132329049
6.506873188,6.607583629,-0.539253077,0.131992024
6.507930478,6.607484574,-0.539395018,0.131653213
6.50899543,6.60738436,-0.539537141,0.131311829
6.51006639,6.607283134,-0.539679226,0.130968401
6.511142454,6.607180977,-0.539821154,0.130623217
6.512225022,6.607077747,-0.539963112,0.130275827
6.513314092,6.606973437,-0.540105099,0.129926229
6.514429376,6.606866137,-0.540249654,0.129568091
6.515529344,6.606759838,-0.540391414,0.129214748
6.516620869,6.606653891,-0.540531301,0.128863998
6.517753275,6.606543486,-0.540675597,0.128499982
6.518868558,6.606434264,-0.54081692,0.128141347
6.519983225,6.606324622,-0.540957389,0.127782786
6.521116449,6.606212659,-0.541099406,0.127418129
6.522255884,6.606099582,-0.541241417,0.127051346
6.523401984,6.605985336,-0.541383477,0.126682288
6.524554944,6.605869893,-0.541525612,0.126310892
6.525713309,6.60575339,-0.541667642,0.125937623
6.526877719,6.605635757,-0.541809647,0.125562276
6.528048639,6.605516938,-0.541951683,0.125184698
6.529225539,6.605396978,-0.542093688,0.124805058
6.5304087,6.605275841,-0.542235695,0.124423265
6.531598858,6.605153442,-0.542377792,0.124039078
6.53279567,6.605029807,-0.542519938,0.123652608
6.533997133,6.604905136,-0.542661896,0.123264499
6.5352242,6.604777233,-0.542806121,0.122867977
6.536430623,6.604650917,-0.542947197,0.12247799
6.537644322,6.604523274,-0.543088404,0.122085513
6.538881372,6.60439259,-0.543231592,0.121685341
6.540122064,6.604260929,-0.543374473,0.121283849
6.541341584,6.604130939,-0.543514224,0.12088907
6.542586904,6.603997607,-0.543656218,0.120485796
6.543838478,6.603863005,-0.543798219,0.120080353
6.545096085,6.603727147,-0.543940199,0.11967281
6.546360874,6.6035899,-0.54408229,0.119262794
6.547631932,6.603451353,-0.544224388,0.118850599
6.548908326,6.6033116,-0.544366389,0.118436525
6.550191506,6.603170473,-0.544508457,0.118020101
6.551480781,6.603028039,-0.544650513,0.117601549
6.552775829,6.602884324,-0.544792523,0.117180973
6.554076957,6.602739287,-0.544934522,0.11675827
6.555384667,6.602592861,-0.545076565,0.116333276
6.556698993,6.602445034,-0.545218655,0.115905978
6.558018287,6.602295981,-0.545360614,0.115476911
6.559358426,6.602143889,-0.545504139,0.115040906
6.560690343,6.601992049,-0.545646122,0.114607419
6.56201567,6.601840286,-0.545786759,0.114175923
6.563359418,6.601685725,-0.545928697,0.113738271
6.564710725,6.601529597,-0.546070782,0.113297997
6.566068555,6.601372011,-0.546212905,0.112855438
6.56743354,6.601212883,-0.546355131,0.112410384
6.568802519,6.601052572,-0.546497132,0.111963866
6.570190674,6.600889283,-0.546640474,0.111510927
6.571557971,6.600727727,-0.54678104,0.111064632
6.572945425,6.600563057,-0.546923047,0.110611593
6.574340183,6.600396778,-0.547065173,0.110156002
6.575739253,6.600229236,-0.547207114,0.109698836
6.577146272,6.600059988,-0.547349239,0.109238903
6.578558286,6.599889377,-0.547491249,0.108777168
6.579977133,6.599717172,-0.54763333,0.108313027
6.581400386,6.599543658,-0.547775241,0.107847275
6.582831053,6.59936846,-0.547917281,0.107378923
6.584269621,6.599191505,-0.548059497,0.106907811
6.585713408,6.599013113,-0.548201624,0.106434814
6.587178441,6.59883128,-0.548345228,0.105954678
6.588640155,6.598649041,-0.548487903,0.105475451
6.590099638,6.598466265,-0.548629766,0.104996778
6.591567496,6.59828162,-0.54877185,0.104515179
6.593041176,6.598095413,-0.548913908,0.10403149
6.594516186,6.597908207,-0.54905551,0.103547184
6.595981413,6.59772142,-0.549195605,0.103065913
6.597473094,6.597530417,-0.549337648,0.10257577
6.598970711,6.597337798,-0.549479677,0.102083492
6.60047425,6.597143555,-0.549621692,0.101589082
6.60198412,6.596947625,-0.549763731,0.101092404
6.603500251,6.596750005,-0.549905788,0.100593479
6.605021958,6.596550775,-0.5500478,0.10009253
6.606551672,6.596349605,-0.550189992,0.099588754
6.608084693,6.596147102,-0.550331929,0.0990837
6.609624902,6.595942746,-0.550473971,0.098576084
6.611170986,6.595736697,-0.550615997,0.09806634
6.612723075,6.59552893,-0.55075802,0.097554421
6.614281588,6.595319376,-0.550900077,0.097040188
6.615846755,6.595107992,-0.55104219,0.096523563
6.617419882,6.59489459,-0.551184475,0.096004113
6.618992765,6.594680275,-0.551326196,0.095484544
6.620576407,6.594463539,-0.551468341,0.094961222
6.622186637,6.59424218,-0.551612318,0.094428906
6.623782838,6.594021771,-0.551754501,0.093901026
6.625361663,6.593802804,-0.551894615,0.093378694
6.626966988,6.593579184,-0.552036548,0.09284739
6.628578735,6.593353677,-0.552178518,0.092313756
6.630213144,6.593123984,-0.552321945,0.091772407
6.631820891,6.592897043,-0.552462516,0.091239685
6.633451183,6.592665909,-0.552604534,0.090699283
6.635088022,6.592432823,-0.552746601,0.090156501
6.636730306,6.592197931,-0.55288862,0.089611701
6.638395923,6.591958648,-0.553032129,0.089058944
6.640033751,6.591722322,-0.553172739,0.088515199
6.641694267,6.591481674,-0.553314783,0.087963706
6.64336106,6.591239054,-0.553456853,0.087409911
6.645033535,6.590994538,-0.553598899,0.086854011
6.646711346,6.590748166,-0.553740892,0.086296118
6.64839629,6.59049966,-0.553882983,0.085735633
6.650086075,6.590249349,-0.554024981,0.085173316
6.651782798,6.589996909,-0.554167061,0.084608467
6.653483394,6.589742786,-0.554308969,0.084042105
6.655191543,6.589486419,-0.55445101,0.083473002
6.65690551,6.589228054,-0.554593042,0.082901735
6.65862688,6.588967439,-0.554735195,0.082327771
6.660352398,6.588705056,-0.5548772,0.081752195
6.6620843,6.588440554,-0.555019248,0.081174259
6.663822332,6.588173959,-0.555161318,0.080594046
6.665565296,6.587905444,-0.555303313,0.080011953
6.667323681,6.587633371,-0.555446082,0.079424473
6.669071398,6.587361773,-0.555587519,0.078840323
6.670833312,6.587086781,-0.555729637,0.078251191
6.672587988,6.586811735,-0.555870711,0.077664245
6.674372149,6.586530854,-0.556013685,0.077067192
6.676150246,6.58624971,-0.556155711,0.076471928
6.67793309,6.585966597,-0.556297656,0.075874833
6.679723772,6.585681008,-0.556439766,0.075274868
6.681519686,6.585393347,-0.556581835,0.074672906
6.683320882,6.585103594,-0.556723866,0.074068927
6.685127883,6.584811653,-0.556865902,0.073462754
6.686940912,6.584517475,-0.55700796,0.07285431
6.688790808,6.58421601,-0.557152441,0.072233234
6.690582077,6.583922846,-0.557291912,0.071631598
6.692412768,6.583621952,-0.557434005,0.071016469
6.694248479,6.583318937,-0.557576044,0.070399398
6.696089774,6.583013695,-0.557718073,0.069780194
6.697937314,6.582706104,-0.557860142,0.069158633
6.699789645,6.582396395,-0.55800214,0.068535201
6.701648484,6.582084267,-0.5581442,0.067909319
6.703512374,6.581769953,-0.558286215,0.067281475
6.70538245,6.581453248,-0.558428272,0.066651283
6.707257705,6.58113431,-0.558570294,0.066019083
6.709138802,6.580813014,-0.558712333,0.065384647
6.711025521,6.580489385,-0.558854372,0.064748047
6.712917616,6.580163453,-0.558996392,0.064109365
6.714815584,6.579835118,-0.559138433,0.063468431
6.716719631,6.579504332,-0.559280508,0.062825172
6.718628738,6.579171259,-0.559422543,0.06217993
6.720544848,6.578835546,-0.559564682,0.061532047
6.722462692,6.578498106,-0.559706535,0.060883302
6.724388754,6.578157786,-0.559848583,0.060231499
6.726351081,6.57780958,-0.559992881,0.059567137
6.728259886,6.577469441,-0.560132845,0.058920622
6.730203718,6.577121608,-0.560274967,0.058261961
6.732149174,6.576772017,-0.560416803,0.057602467
6.73410331,6.576419389,-0.560558866,0.056939745
6.736062432,6.576064372,-0.560700887,0.056275046
6.738027244,6.575706828,-0.560842918,0.055608128
6.739997882,6.575346717,-0.560984969,0.054938944
6.741974563,6.574983986,-0.561127056,0.054267415
6.743955965,6.574618865,-0.561269084,0.053593991
6.745942739,6.57425122,-0.561411101,0.052918446
6.747934395,6.573881131,-0.561553072,0.052240945
6.749932318,6.573508326,-0.561695097,0.051561016
6.75193681,6.573132732,-0.561837195,0.050878551
6.753974378,6.572749336,-0.561981237,0.050184516
6.755961577,6.572373862,-0.562121339,0.049507343
6.757981451,6.571990634,-0.562263357,0.048818732
6.7600053,6.571605056,-0.562405269,0.04812846
6.762038975,6.571215995,-0.562547484,0.047434529
6.76407538,6.570824795,-0.562689506,0.046739359
6.766118167,6.570430741,-0.562831591,0.046041698
6.768164177,6.57003443,-0.56297352,0.045342625
6.770218982,6.569634769,-0.563115679,0.044640233
6.772275074,6.569233204,-0.563257549,0.043937086
6.774339197,6.568828406,-0.563399598,0.043230876
6.776411603,6.568420306,-0.56354184,0.042521512
6.778484232,6.568010479,-0.563683724,0.041811751
6.780564681,6.567597413,-0.563825772,0.041098991
6.78265138,6.567181401,-0.563967874,0.040383764
6.784740436,6.566763208,-0.564109768,0.039667405
6.786838319,6.566341524,-0.564251893,0.038947691
6.788943494,6.565916636,-0.564394143,0.038225145
6.791046369,6.565490475,-0.564535874,0.037503059
6.793162085,6.565059957,-0.564678105,0.03677623
6.795281762,6.564626867,-0.564820239,0.036047705
6.797406452,6.564190978,-0.564962346,0.035317121
6.799532575,6.563753017,-0.56510419,0.034585706
6.801666074,6.563311745,-0.565246168,0.033851415
6.803806041,6.562867334,-0.565388217,0.033114556
6.805915382,6.562427516,-0.56552789,0.032387909
6.808100145,6.561970119,-0.565672189,0.031634925
6.810255179,6.5615171,-0.565814171,0.030891839
6.812479363,6.561047619,-0.565960335,0.030124542
6.814584149,6.560601544,-0.566098322,0.029398101
6.816755391,6.560139547,-0.566240316,0.028648371
6.818985952,6.559662983,-0.566385822,0.027877788
6.821116445,6.559205963,-0.566524469,0.027141433
6.823328515,6.558729537,-0.566668072,0.026376518
6.82549988,6.558259994,-0.566808693,0.025625324
6.82769556,6.55778329,-0.566950546,0.024865358
6.829900328,6.557302688,-0.567092643,0.024101881
6.832110346,6.556819004,-0.567234737,0.02333622
6.834323426,6.556332737,-0.567348952,0.022569177
6.836542082,6.555843409,-0.567391102,0.0218
6.838767041,6.555350843,-0.567433271,0.021028435
6.840997089,6.554855292,-0.567475436,0.020254902
6.843232929,6.554356587,-0.567517612,0.019479153
6.845473724,6.553854898,-0.567559782,0.018701479
6.847719838,6.553350131,-0.567601953,0.01792175
6.849971012,6.55284233,-0.567644121,0.017140055
6.852228562,6.552331182,-0.56768631,0.016355935
6.854490769,6.55181706,-0.567728488,0.015569984
6.856756453,6.551300223,-0.567770634,0.014782611
6.85903309,6.550778946,-0.567812886,0.013991216
6.861306791,6.550256447,-0.567812886,0.013200698
6.863593243,6.549729109,-0.567812886,0.012405602
6.865880656,6.549199634,-0.567812886,0.011610025
6.868171397,6.548667465,-0.567812886,0.010813144
6.870472412,6.548130973,-0.567812886,0.01001254
6.872774821,6.547592211,-0.567812886,0.0092113
6.875081389,6.547050524,-0.567812886,0.008408463
6.87739625,6.546504925,-0.567812886,0.007602587
6.87971433,6.545956593,-0.567812886,0.006795436
6.882038687,6.545404791,-0.567812886,0.005985944
6.884369567,6.544849445,-0.567812886,0.005174025
6.886702069,6.54429171,-0.567812886,0.004361382
6.889042772,6.543729999,-0.567812886,0.003545724
6.891386544,6.543165591,-0.567762297,0.002728927
6.893738287,6.542597292,-0.567711647,0.001909281
6.896090122,6.542026994,-0.567661104,0.001089533
6.898449984,6.541452761,-0.567610499,0.000266914
6.900816291,6.540874959,-0.567559866,-0.000558025
6.903185238,6.540294505,-0.567509284,-0.001383959
6.905560801,6.539710411,-0.567458671,-0.002212275
6.907942919,6.539122703,-0.567385806,-0.003042913
6.910327695,6.53853233,-0.567313015,-0.003874515
6.912718967,6.537938329,-0.567240181,-0.00470842
6.915113762,6.537341425,-0.567167394,-0.005543593
6.917514147,6.536741111,-0.567077939,-0.006380724
6.919919386,6.536137556,-0.566988492,-0.007219559
6.922330033,6.535530609,-0.566899032,-0.008060291
6.924744845,6.534920569,-0.566809603,-0.008902488
6.927166548,6.534306732,-0.566720106,-0.009747101
6.929592796,6.533689676,-0.566630626,-0.010593313
6.932025206,6.533068977,-0.566541104,-0.011441689
6.934457513,6.532446223,-0.56645177,-0.012290046
6.936897354,6.531819507,-0.566317954,-0.013140963
6.939343146,6.531189277,-0.56613968,-0.013993806
6.94179389,6.530555776,-0.565961409,-0.014848226
6.94425104,6.529918613,-0.565783035,-0.015704731
6.94671287,6.529278222,-0.565604683,-0.016562718
6.949178641,6.528634783,-0.565426405,-0.017421931
6.951648817,6.527988163,-0.565248167,-0.018282532
6.954125209,6.527337876,-0.565069839,-0.019145152
6.956605428,6.526684653,-0.564802837,-0.020008788
6.959091048,6.526028069,-0.564535787,-0.020873989
6.961581363,6.525368299,-0.564268763,-0.021740508
6.964076901,6.524705188,-0.564001707,-0.022608528
6.966577229,6.52403888,-0.563706913,-0.023477845
6.969082695,6.523369289,-0.56339544,-0.024348546
6.971593012,6.522696482,-0.563083975,-0.025220531
6.974108727,6.5220203,-0.562772449,-0.026093989
6.97662878,6.521341129,-0.562377731,-0.026968389
6.979154536,6.520658613,-0.56196623,-0.02784417
6.98168972,6.51997173,-0.561553993,-0.028722619
6.98429295,6.519264519,-0.561131531,-0.029624014
6.986758148,6.518593053,-0.560705272,-0.030477003
6.989301443,6.517898647,-0.560199819,-0.031356229
6.991848985,6.517201369,-0.55969449,-0.032236138
6.994405784,6.516499837,-0.559188292,-0.033118456
6.996965765,6.515795704,-0.558682428,-0.034001085
6.999529009,6.515088964,-0.55816023,-0.034884019
7.002169233,6.514359221,-0.557623396,-0.035792599
7.004746635,6.513645082,-0.557100321,-0.036678737
7.007249506,6.512949957,-0.556571744,-0.037538438
7.009831442,6.512231244,-0.555999753,-0.03842437
7.012419058,6.511509279,-0.555427574,-0.039311327
7.015013561,6.510783713,-0.55485494,-0.040199718
7.017609624,6.510056059,-0.554260836,-0.041087673
7.020213152,6.509324771,-0.553582837,-0.041977042
7.022820108,6.508590972,-0.552905199,-0.042866442
7.025432545,6.507854078,-0.552227388,-0.04375657
7.02804865,6.507114624,-0.55152772,-0.044646761
7.030735224,6.506353774,-0.550742308,-0.045559539
7.033296793,6.505626893,-0.549994771,-0.04642859
7.035928422,6.504878717,-0.54922819,-0.047320082
7.038624096,6.504110843,-0.548444416,-0.048231879
7.041247521,6.503362077,-0.54768302,-0.04911793
7.043855712,6.502616229,-0.546927393,-0.049997543
7.046509953,6.501855762,-0.546159815,-0.050891349
7.049160751,6.501094812,-0.545394608,-0.051782667
7.051820233,6.500329897,-0.54462827,-0.052675571
7.054482461,6.499562715,-0.543862511,-0.053568064
7.057153195,6.498791597,-0.543095676,-0.054462068
7.059830263,6.498017295,-0.542233936,-0.055356658
7.062508919,6.497241207,-0.541351017,-0.056250199
7.065265522,6.496441171,-0.540444063,-0.057168071
7.06795788,6.495658409,-0.539559811,-0.058062966
7.070596189,6.494890051,-0.538694803,-0.058938379
7.073346878,6.494087624,-0.53779457,-0.059849428
7.076014273,6.493308144,-0.536923104,-0.060731346
7.078685255,6.492526303,-0.536051972,-0.061612903
7.081435652,6.491719897,-0.535134014,-0.062518986
7.084154635,6.490921358,-0.53422812,-0.06341308
7.086834786,6.490132917,-0.533336688,-0.064292816
7.089561041,6.489329603,-0.532431492,-0.065186042
7.092294779,6.488522749,-0.531525381,-0.066080073
7.095068123,6.487702849,-0.530607749,-0.066985364
7.097770056,6.486902721,-0.529715255,-0.067865747
7.100543182,6.486080172,-0.528800833,-0.068767643
7.10326417,6.485271781,-0.527877702,-0.069650913
7.106058167,6.484440444,-0.526892039,-0.070556037
7.10881689,6.483618327,-0.525920474,-0.071447944
7.111586761,6.482791627,-0.524946644,-0.072341653
7.114315464,6.481975966,-0.523988886,-0.073220338
7.117083305,6.481147364,-0.523019032,-0.074109833
7.11990193,6.480302276,-0.522033074,-0.075013794
7.122716109,6.479457217,-0.521050344,-0.075914488
7.125498929,6.478620312,-0.520063568,-0.076803315
7.128229636,6.477797888,-0.519075141,-0.077673696
7.131021444,6.476955872,-0.518066285,-0.078561668
7.133869247,6.476095728,-0.517038941,-0.079465495
7.136674031,6.475247329,-0.516028794,-0.080353782
7.139482119,6.474396704,-0.515019133,-0.081241225
7.142287906,6.473545551,-0.514011963,-0.082126058
7.145118842,6.472685535,-0.512997449,-0.083016911
7.147942637,6.471826448,-0.51198716,-0.083903619
7.150761334,6.470967677,-0.510980344,-0.084786841
7.153596321,6.470102709,-0.509969369,-0.085673263
7.156403536,6.469244982,-0.508969916,-0.086549141
7.159280013,6.468364876,-0.507930651,-0.08744464
7.162162295,6.467481741,-0.506891005,-0.088339955
7.164990982,6.466613796,-0.50587233,-0.089216713
7.167806993,6.465748541,-0.504859839,-0.090087652
7.170668385,6.464868133,-0.503832696,-0.090970676
7.17357699,6.463971952,-0.502790316,-0.091866261
7.176406675,6.463098849,-0.501777822,-0.092735652
7.179279963,6.462211079,-0.500751377,-0.093616488
7.182159836,6.461320038,-0.499724228,-0.094497387
7.185049729,6.460424656,-0.498695154,-0.095379387
7.187941019,6.459527598,-0.497667225,-0.096259851
7.190835716,6.458628238,-0.496639721,-0.097139392
7.193758197,6.457718992,-0.495604016,-0.098025377
7.196631363,6.456823842,-0.49458738,-0.098894491
7.199542769,6.455915543,-0.493558843,-0.099773199
7.202451069,6.455006963,-0.49253302,-0.100649007
7.205368671,6.454094226,-0.491505535,-0.101525645
7.208292685,6.453178228,-0.490477407,-0.102402235
7.211219214,6.452260185,-0.489450006,-0.103277605
7.214150553,6.451339376,-0.488422524,-0.104152436
7.217086174,6.450415962,-0.487395144,-0.105026568
7.220026248,6.449489887,-0.486367804,-0.105900046
7.222973156,6.448560395,-0.485339675,-0.10677357
7.225926041,6.447627752,-0.484311057,-0.107646878
7.228879905,6.446693531,-0.483283686,-0.10851849
7.231833856,6.445758018,-0.482257866,-0.109388147
7.234799697,6.444817471,-0.481229501,-0.110259312
7.237763379,6.443876338,-0.480203459,-0.111127857
7.240732501,6.442932209,-0.479177104,-0.111996008
7.243712793,6.441983254,-0.478148464,-0.112865426
7.24669169,6.441033468,-0.477121871,-0.113732444
7.249677469,6.440080212,-0.476094469,-0.114599467
7.252667407,6.439124351,-0.475067198,-0.115465698
7.25566152,6.438165876,-0.474040048,-0.116331138
7.258663461,6.437203614,-0.47301177,-0.117196834
7.261669507,6.436238753,-0.471983638,-0.118061705
7.264681632,6.435270655,-0.470954979,-0.118926312
7.267693271,6.434301427,-0.469928027,-0.119788774
7.270706429,6.433330427,-0.468902094,-0.120649665
7.273725876,6.432356117,-0.467875553,-0.121510343
7.276752213,6.431378297,-0.466848205,-0.122370971
7.27979675,6.430393303,-0.465816222,-0.12323474
7.2828231,6.429412899,-0.464791922,-0.124091343
7.285859989,6.428427795,-0.463765575,-0.124948914
7.288905652,6.427438554,-0.462737785,-0.125806938
7.291955188,6.426446761,-0.461710206,-0.126664029
7.295007183,6.425452873,-0.460683311,-0.127519787
7.29806431,6.424456021,-0.459656199,-0.128374957
7.301128887,6.423455442,-0.458628094,-0.129230179
7.304197984,6.422452088,-0.45759998,-0.130084629
7.307266494,6.421447628,-0.456573561,-0.130936886
7.310341214,6.420439839,-0.455546561,-0.131788834
7.313427624,6.419426916,-0.454517158,-0.132641976
7.316509066,6.418414321,-0.453490901,-0.133491711
7.319602881,6.417396359,-0.452462016,-0.13434281
7.32269009,6.416379268,-0.451436807,-0.13519006
7.325788366,6.415357232,-0.450409406,-0.136038301
7.328891026,6.414332445,-0.44938203,-0.136885697
7.332047014,6.413288723,-0.448338522,-0.137745543
7.335109549,6.412274597,-0.447327337,-0.138577945
7.33822546,6.411241514,-0.4463,-0.139422802
7.341346187,6.410205528,-0.445272543,-0.14026691
7.344472108,6.409166511,-0.444244841,-0.141110366
7.347600436,6.408125386,-0.443217808,-0.141952416
7.350734754,6.407080961,-0.442190268,-0.142794017
7.353872343,6.406034137,-0.44116311,-0.143634437
7.357061075,6.404968925,-0.440120707,-0.14448643
7.360159435,6.40393259,-0.439109248,-0.145312278
7.363310765,6.402877251,-0.438081945,-0.146150177
7.366468916,6.401818317,-0.437053864,-0.146987817
7.369629833,6.400757145,-0.436026324,-0.14782412
7.372793655,6.399693687,-0.434999277,-0.148659119
7.375962005,6.398627398,-0.433972194,-0.149493241
7.379134472,6.397558413,-0.432945208,-0.150326371
7.382315562,6.396485211,-0.431916863,-0.151159684
7.385546238,6.39539395,-0.43087396,-0.15200384
7.3886858,6.39433215,-0.429861848,-0.152822171
7.391876675,6.393251706,-0.428834616,-0.153651792
7.395075957,6.392167103,-0.4278061,-0.154481508
7.398272637,6.39108207,-0.426779832,-0.155308466
7.401476619,6.389993249,-0.425752633,-0.156135223
7.404685191,6.388901557,-0.424725371,-0.156961073
7.407898795,6.387806842,-0.423697906,-0.157786125
7.411120398,6.386708088,-0.422669291,-0.158611128
7.41433926,6.385608958,-0.421642951,-0.159433337
7.41756605,6.384505811,-0.420615482,-0.160255471
7.420796019,6.383400266,-0.419588396,-0.161076314
7.424030551,6.382291849,-0.418561252,-0.161896215
7.427269912,6.381180468,-0.417533966,-0.162715234
7.430514063,6.380066132,-0.41650655,-0.163533357
7.43376191,6.378949218,-0.415479348,-0.164350304
7.437013341,6.377829762,-0.414452395,-0.165166042
7.440269132,6.376707497,-0.413425444,-0.165980763
7.443530261,6.375582083,-0.412398187,-0.166794705
7.44679661,6.37445356,-0.411370662,-0.167607832
7.450065829,6.373322737,-0.410343606,-0.168419555
7.453343819,6.372187572,-0.409315168,-0.169231331
7.456620511,6.371051549,-0.408288502,-0.170040665
7.459902537,6.369912372,-0.40726153,-0.170849194
7.463226053,6.368757476,-0.406222969,-0.171665769
7.466484969,6.367623718,-0.405205925,-0.172464387
7.469780721,6.366475856,-0.404178744,-0.173269902
7.47311277,6.365314038,-0.403141633,-0.174082113
7.476384155,6.364172066,-0.402124726,-0.174877448
7.479692099,6.363016046,-0.401097806,-0.175679534
7.483008339,6.361855825,-0.40006966,-0.17648149
7.486324069,6.360694481,-0.399043015,-0.177281185
7.489646762,6.359529399,-0.398015558,-0.178080417
7.492973575,6.358361573,-0.396988168,-0.178878494
7.496304518,6.357191,-0.39596084,-0.179675415
7.499639812,6.3560176,-0.394933506,-0.180471229
7.502979148,6.354841482,-0.39390626,-0.181265857
7.506322868,6.353662525,-0.392878997,-0.182059376
7.509673986,6.352479665,-0.391850791,-0.182852493
7.513027271,6.351294746,-0.390823248,-0.183643964
7.516384276,6.350107219,-0.389795888,-0.184434155
7.519750426,6.348915166,-0.388767056,-0.185224332
7.52311256,6.347723244,-0.387740768,-0.186011407
7.526479571,6.346528307,-0.386714305,-0.186797464
7.529855831,6.345328801,-0.38568634,-0.18758351
7.533233799,6.344127402,-0.384659166,-0.188367786
7.53662022,6.342921711,-0.383630736,-0.189151849
7.540006127,6.341714919,-0.382603768,-0.189933622
7.543395545,6.340505594,-0.38157704,-0.190714033
7.546791533,6.339292647,-0.380549626,-0.19149378
7.550240604,6.338059445,-0.379507493,-0.192283471
7.553694503,6.336823202,-0.378465238,-0.193072023
7.557054403,6.335619322,-0.377452605,-0.193836997
7.560417819,6.334412945,-0.376440169,-0.194600649
7.563835066,6.333186009,-0.375412825,-0.195374334
7.567258168,6.331955699,-0.374385011,-0.196147154
7.570685616,6.330722556,-0.373357183,-0.196918762
